,City,Temp_max,Humidity,wind_speed,city_id,country_code,long,lat,Cloudiness
97,Morant Bay,82.02,84.0,3.36,3489440.0,JM,-76.4093,17.8815,66.0
98,São Miguel,75.97,93.0,9.93,3388304.0,BR,-35.3667,-5.4667,82.0
99,Guerrero Negro,58.89,87.0,12.48,4021858.0,MX,-114.0611,27.9769,2.0
100,Husavik,46.65,87.0,10.71,2629833.0,IS,-17.3389,66.0449,100.0
101,Ahipara,61.83,96.0,5.53,2194098.0,NZ,173.1667,-35.1667,19.0
102,Saint Paul Harbor,45.91,71.0,4.61,5866583.0,US,-152.4072,57.79,100.0
103,Mahébourg,80.89,57.0,12.66,934322.0,MU,57.7,-20.4081,40.0
104,Mount Isa,69.57,24.0,9.22,2065594.0,AU,139.5,-20.7333,86.0
105,Te Anau,52.72,97.0,1.59,2181625.0,NZ,167.7167,-45.4167,100.0
106,Alenquer,73.17,98.0,3.31,3407980.0,BR,-54.7383,-1.9417,100.0
107,São Miguel do Araguaia,70.88,59.0,1.92,3448455.0,BR,-50.1628,-13.275,86.0
108,Kriel,61.81,36.0,5.06,987202.0,ZA,29.2253,-26.2739,92.0
109,Marsh Harbour,79.97,76.0,8.16,3571913.0,BS,-77.0636,26.5412,87.0
110,Souillac,80.98,57.0,12.66,933995.0,MU,57.5167,-20.5167,40.0
111,Tigil',57.72,49.0,12.03,2120612.0,RU,158.6667,57.8,9.0
112,Kaeo,61.79,96.0,4.79,2189343.0,NZ,173.7833,-35.1,22.0
113,Cape Town,62.92,59.0,14.97,3369157.0,ZA,18.4232,-33.9258,20.0
114,Cidreira,56.62,75.0,4.07,3466165.0,BR,-50.2056,-30.1811,26.0
115,Khatanga,47.12,77.0,17.69,2022572.0,RU,102.5,71.9667,98.0
116,Karlshamn,59.49,46.0,3.27,2701727.0,SE,14.8619,56.1706,2.0
117,Pevek,31.98,96.0,27.94,2122090.0,RU,170.3133,69.7008,100.0
118,Mar del Plata,42.1,77.0,1.99,3430863.0,AR,-57.5575,-38.0023,16.0
119,Gobabis,71.49,35.0,20.69,3357247.0,NA,18.9667,-22.45,52.0
120,Gaoyou,73.33,85.0,12.71,1810309.0,CN,119.4278,32.7858,99.0
121,Bethel,55.58,79.0,3.49,5282297.0,US,-73.414,41.3712,8.0
122,Santa Maria da Vitória,66.96,60.0,0.51,3450063.0,BR,-44.1886,-13.3947,67.0
123,Banda Aceh,88.23,61.0,18.39,1215502.0,ID,95.3222,5.5577,88.0
124,Georgiyevka,77.04,22.0,11.18,1524243.0,KZ,74.7114,43.0369,0.0
125,Zonguldak,58.05,94.0,1.61,737021.0,TR,31.8333,41.25,100.0
126,Booué,76.12,92.0,0.6,2401495.0,GA,11.9385,-0.0921,92.0
127,Siyabuswa,66.52,49.0,6.46,955313.0,ZA,29.0445,-25.1132,44.0
128,Dunedin,55.8,76.0,5.01,2191562.0,NZ,170.5036,-45.8742,100.0
129,Roald,44.87,87.0,17.27,3141667.0,NO,6.1333,62.5833,75.0
130,Tweed,62.73,70.0,9.51,6170799.0,CA,-77.3162,44.4751,3.0
131,Nanortalik,34.57,99.0,4.03,3421765.0,GL,-45.2371,60.1432,100.0
132,Port Blair,82.44,78.0,5.75,1259385.0,IN,92.75,11.6667,75.0
133,Lubango,69.1,45.0,6.26,3347762.0,AO,13.4925,-14.9172,65.0
134,Shumskiy,69.89,26.0,12.12,1491977.0,RU,99.1328,54.8318,99.0
135,San Cristobal,66.76,94.0,1.68,3628473.0,VE,-72.225,7.7669,54.0
136,Nioro,81.86,66.0,8.84,2412408.0,GM,-15.75,13.35,95.0
137,Thompson,59.16,100.0,3.44,6165406.0,CA,-97.8558,55.7435,100.0
138,Manaus,77.49,88.0,4.61,3663517.0,BR,-60.025,-3.1019,75.0
139,Laguna,55.2,84.0,9.22,5364271.0,US,-121.4238,38.421,0.0
140,Hermanus,58.8,81.0,19.95,3366880.0,ZA,19.2345,-34.4187,18.0
141,Westport,57.16,79.0,0.0,4845585.0,US,-73.3579,41.1415,0.0
142,Dicabisagan,81.05,74.0,9.46,1715015.0,PH,122.4157,17.0818,100.0
143,Newport,54.86,71.0,17.74,2641598.0,GB,-2.9984,51.5877,81.0
144,Tateyama,71.85,91.0,17.9,1850523.0,JP,139.8667,34.9833,100.0
145,Kuznechikha,63.79,44.0,12.21,537760.0,RU,42.3348,57.2161,3.0
146,Poum,74.46,73.0,14.07,2138555.0,NC,164.0167,-20.2333,100.0
147,Chokurdakh,39.45,76.0,10.4,2126123.0,RU,147.9167,70.6333,27.0
148,Coquimbo,55.13,100.0,2.3,3893629.0,CL,-71.3436,-29.9533,75.0
149,Ust-Nera,57.6,53.0,5.12,2120048.0,RU,143.2,64.5667,95.0
150,Kavaratti,86.68,71.0,12.39,1267390.0,IN,72.642,10.5669,19.0
151,Eruwa,79.92,82.0,7.47,2338669.0,NG,3.4167,7.5333,99.0
152,Polyarny,47.03,82.0,6.6,506763.0,RU,33.4478,69.1989,100.0
153,Ribeira Grande,61.2,82.0,5.01,3372707.0,PT,-28.7,38.5167,75.0
154,Kalemie,79.81,54.0,15.59,214974.0,CD,29.1947,-5.9475,96.0
155,Tuktoyaktuk,36.3,73.0,11.16,6170031.0,CA,-133.0374,69.4541,100.0
156,Tomatlán,72.88,93.0,1.77,3981391.0,MX,-105.25,19.9333,1.0
157,Bratca,68.27,62.0,1.7,683837.0,RO,22.6167,46.9333,96.0
158,Chiang Khong,94.41,43.0,6.26,1611197.0,TH,100.4046,20.2613,97.0
159,Gijang,69.53,99.0,6.73,1842966.0,KR,129.2139,35.2442,100.0
160,Vao,71.98,67.0,12.77,2137773.0,NC,167.4833,-22.6667,20.0
161,Marawi,79.59,68.0,8.61,1701054.0,PH,124.2928,7.9986,20.0
162,Kununurra,80.58,17.0,11.5,2068110.0,AU,128.7333,-15.7667,44.0
163,Ponta do Sol,67.44,83.0,5.17,2264557.0,PT,-17.1,32.6667,31.0
164,Vanimo,81.86,80.0,3.58,2084442.0,PG,141.3028,-2.6741,100.0
165,Kenai,42.62,97.0,4.61,5866063.0,US,-151.2583,60.5544,75.0
166,Tarnogskiy Gorodok,65.28,35.0,10.76,484314.0,RU,43.5761,60.4997,6.0
167,Tottori-shi,69.87,94.0,4.61,1849892.0,JP,134.2333,35.5,75.0
168,Baracoa,77.79,85.0,2.84,3567834.0,CU,-74.4958,20.3467,97.0
169,Krasnyy Kholm,60.84,43.0,10.78,541704.0,RU,37.1203,58.0607,0.0
170,Nabire,83.19,77.0,1.34,1634614.0,ID,135.4833,-3.3667,59.0
171,Zaysan,60.33,39.0,13.13,1517060.0,KZ,84.8667,47.4667,99.0
172,New Norfolk,43.66,61.0,1.01,2155415.0,AU,147.0587,-42.7826,80.0
173,Muhos,48.4,49.0,10.42,645765.0,FI,25.9931,64.808,5.0
174,Sabzawār,87.08,16.0,11.5,118063.0,IR,57.6819,36.2126,0.0
175,Catuday,82.83,78.0,18.32,1717787.0,PH,119.8062,16.2923,100.0
176,Enshi,87.66,71.0,3.47,1811720.0,CN,109.4833,30.3,36.0
177,Timiryazevskiy,69.85,35.0,9.15,1489597.0,RU,84.8769,56.49,80.0
178,Aklavik,46.6,62.0,7.58,5882953.0,CA,-135.0107,68.2191,92.0
179,Pochutla,77.83,79.0,2.86,3517970.0,MX,-96.4661,15.7432,5.0
180,Bathsheba,81.21,78.0,9.22,3374083.0,BB,-59.5167,13.2167,20.0
181,Salalah,91.49,62.0,12.66,286621.0,OM,54.0924,17.0151,20.0
182,Airai,60.85,86.0,2.8,1651810.0,TL,125.4092,-8.9266,100.0
183,Fuyang,74.71,84.0,7.87,1810845.0,CN,115.8167,32.9,99.0
184,Makakilo City,70.45,79.0,3.44,5850554.0,US,-158.0858,21.3469,0.0
185,Impfondo,81.43,67.0,2.13,2259655.0,CG,18.0667,1.6381,77.0
186,Anloga,82.04,80.0,15.64,2304548.0,GH,0.8973,5.7947,100.0
187,Chui,45.57,81.0,3.91,3443061.0,UY,-53.4616,-33.6971,0.0
188,Nishihara,83.48,79.0,21.85,1855342.0,JP,127.7558,26.1842,75.0
189,Bariloche,40.39,66.0,3.44,7647007.0,AR,-71.3082,-41.1456,100.0
190,Kristianstad,60.94,55.0,10.36,2699310.0,SE,14.1524,56.0313,0.0
191,Cabo San Lucas,69.01,72.0,1.99,3985710.0,MX,-109.9124,22.8909,0.0
192,Hunchun,76.41,27.0,8.39,2036653.0,CN,130.3581,42.8675,38.0
193,Aykhal,53.76,70.0,2.95,2027296.0,RU,111.5,66.0,100.0
194,Nchelenge,75.22,52.0,0.92,175499.0,ZM,28.734,-9.3451,88.0
195,Hobyo,87.48,59.0,14.23,57000.0,SO,48.5268,5.3505,99.0
196,Pechenga,52.68,52.0,6.78,511865.0,RU,31.1703,69.5259,100.0
197,Hambantota,93.54,66.0,8.05,1244926.0,LK,81.1185,6.1241,20.0
198,Lompoc,55.22,85.0,3.44,5367788.0,US,-120.4579,34.6391,100.0
199,Hasaki,68.4,94.0,5.28,2112802.0,JP,140.8333,35.7333,100.0
200,Departamento de Maldonado,40.39,89.0,3.15,3441890.0,UY,-54.9167,-34.6667,2.0
201,Naze,75.7,87.0,8.95,1855540.0,JP,129.4833,28.3667,12.0
202,Nikolskoye,57.81,52.0,9.71,546105.0,RU,30.7861,59.7035,41.0
203,Dul'durga,68.32,17.0,7.94,2024812.0,RU,113.5931,50.6761,5.0
204,Leh,52.5,26.0,4.29,1264976.0,IN,77.5833,34.1667,100.0
205,Lata,61.07,92.0,0.72,2738381.0,PT,-8.3327,40.1629,100.0
206,Tiksi,38.97,100.0,11.5,2015306.0,RU,128.8694,71.6872,98.0
207,Qaanaaq,13.1,71.0,8.48,3831208.0,GL,-69.3632,77.484,9.0
208,Ilulissat,26.62,59.0,5.75,3423146.0,GL,-51.1,69.2167,60.0
209,Saint-Augustin,35.01,80.0,17.2,6137462.0,CA,-58.6502,51.226,100.0
210,Saskylakh,47.05,92.0,8.5,2017155.0,RU,114.0833,71.9167,63.0
211,Tessalit,90.82,19.0,15.93,2449893.0,ML,1.0114,20.1986,4.0
212,Rayong,89.73,58.0,6.55,1607016.0,TH,101.4333,12.8333,95.0
213,Sur,101.32,33.0,10.11,286245.0,OM,59.5289,22.5667,35.0
214,Bereket,99.64,9.0,18.7,161974.0,TM,55.5154,39.2446,85.0
215,Staraya Kulatka,70.45,48.0,5.12,489164.0,RU,47.6167,52.7167,14.0
216,Roswell,60.69,79.0,5.75,4219934.0,US,-84.3616,34.0232,100.0
217,Santa Luzia,59.9,75.0,2.19,3450144.0,BR,-43.8514,-19.7697,28.0
218,São Filipe,74.1,80.0,7.23,3374210.0,CV,-24.4956,14.8961,48.0
219,San Luis,50.22,57.0,6.85,3837056.0,AR,-66.3356,-33.295,100.0
220,Fairbanks,48.76,92.0,5.75,5861897.0,US,-147.7164,64.8378,40.0
221,Sibolga,85.57,66.0,6.46,1213855.0,ID,98.7792,1.7427,55.0
222,Pahrump,74.12,19.0,7.0,5509851.0,US,-115.9839,36.2083,0.0
223,Narsaq,43.02,99.0,4.27,3421719.0,GL,-46.05,60.9167,100.0
224,Hamilton,55.58,93.0,3.44,4513583.0,US,-84.5333,39.1834,40.0
225,Fortuna,51.48,92.0,0.0,5563839.0,US,-124.1573,40.5982,100.0
226,Ayan,47.12,58.0,4.61,2027316.0,RU,138.1667,56.45,23.0
227,El Dorado,53.96,80.0,6.24,5345659.0,US,-120.5177,38.7666,93.0
228,Leonidovo,47.5,75.0,5.88,2123805.0,RU,142.8667,49.2833,100.0
229,Chicama,70.34,86.0,6.24,3698359.0,PE,-79.1469,-7.8447,100.0
230,Umluj,87.62,64.0,7.58,100926.0,SA,37.2685,25.0213,2.0
231,Acapulco de Juárez,82.22,74.0,3.44,3533462.0,MX,-99.8901,16.8634,0.0
232,Santa Maria,44.56,91.0,5.08,3450083.0,BR,-53.8069,-29.6842,0.0
233,Ubinskoye,64.45,51.0,6.49,1488708.0,RU,79.6802,55.3068,94.0
234,Flinders,61.18,57.0,8.99,6255012.0,AU,150.8552,-34.5833,3.0
235,Broome,51.85,73.0,3.36,5110365.0,US,-75.833,42.2506,0.0
236,Mossamedes,64.99,62.0,10.38,3347019.0,AO,12.1522,-15.1961,16.0
237,Orange Cove,63.3,77.0,5.75,5379533.0,US,-119.3137,36.6244,20.0
238,Barra Patuca,79.75,80.0,3.67,3614835.0,HN,-84.2833,15.8,100.0
239,Arlit,95.88,10.0,13.98,2447513.0,NE,7.3853,18.7369,39.0
240,Chilia Veche,72.91,60.0,13.62,682117.0,RO,29.2833,45.4167,99.0
241,Conde,74.66,100.0,6.91,3385077.0,BR,-34.9075,-7.2597,100.0
242,Bulungu,78.69,78.0,2.89,2316259.0,CD,18.6,-4.55,100.0
243,Baker City,49.21,94.0,0.0,5712169.0,US,-117.8344,44.7749,0.0
244,Rājākhera,101.95,21.0,8.97,1258930.0,IN,78.1714,26.8961,56.0
245,Portland,54.21,80.0,4.61,5746545.0,US,-122.6762,45.5234,0.0
246,Birkeland,57.78,26.0,4.61,3161532.0,NO,8.2323,58.3309,0.0
247,Dvinskoy Bereznik,65.91,26.0,8.97,577240.0,RU,42.7072,62.8551,2.0
248,Jalingo,86.61,59.0,8.57,2336589.0,NG,11.3667,8.8833,68.0
249,Yar-Sale,51.15,51.0,17.43,1486321.0,RU,70.8333,66.8333,100.0
250,Tafresh,79.12,20.0,4.21,113636.0,IR,50.013,34.692,7.0
251,Homer,44.53,78.0,5.01,5864145.0,US,-151.5483,59.6425,100.0
252,Mandalgovi,70.14,12.0,17.69,2030065.0,MN,106.2708,45.7625,100.0
253,Kibala,83.5,56.0,8.39,2425791.0,TD,18.3463,9.1104,99.0
254,Ulladulla,53.76,54.0,12.53,2145554.0,AU,150.4667,-35.35,0.0
255,Sitka,44.49,81.0,9.22,5557293.0,US,-135.33,57.0531,100.0
256,Leningradskiy,32.61,92.0,20.29,2123814.0,RU,178.4167,69.3833,100.0
257,Takāb,72.91,35.0,11.21,113508.0,IR,47.1133,36.4009,88.0
258,Tarancón,58.68,72.0,4.65,3108317.0,ES,-3.0073,40.0085,58.0
259,Goderich,50.92,61.0,8.84,5962442.0,CA,-81.7165,43.7501,7.0
260,Rosa Zarate,72.75,98.0,1.03,3652257.0,EC,-79.4667,0.3333,85.0
261,Luganville,76.24,76.0,5.68,2136150.0,VU,167.1667,-15.5333,10.0
262,Druzhba,62.19,48.0,8.03,709584.0,UA,33.9453,52.0428,2.0
263,Valea lui Mihai,62.31,61.0,2.64,663692.0,RO,22.15,47.5167,76.0
264,Ancud,40.87,88.0,6.17,3899695.0,CL,-73.8203,-41.8697,84.0
265,Matagami,42.48,67.0,5.17,6067747.0,CA,-77.6328,49.7502,27.0
266,Peniche,62.89,87.0,4.5,2264923.0,PT,-9.3811,39.3558,17.0
267,Miraflores,59.41,74.0,2.19,3761194.0,MX,-98.8083,19.2167,87.0
268,Lebu,45.18,83.0,6.6,3883457.0,CL,-73.65,-37.6167,5.0
269,Crawley,54.64,60.0,14.97,2652053.0,GB,-0.1831,51.113,40.0
270,Khonsa,86.5,43.0,4.0,1266668.0,IN,95.5667,27.0167,6.0
271,Yumen,76.95,16.0,27.96,1528998.0,CN,97.2,40.2833,4.0
272,Bubaque,81.1,80.0,14.5,2374583.0,GW,-15.8333,11.2833,100.0
273,Ribas do Rio Pardo,61.93,96.0,3.4,3451399.0,BR,-53.7592,-20.4431,98.0
274,Malbork,63.19,58.0,6.4,3092472.0,PL,19.0266,54.0359,89.0
275,Saint-Leu,79.09,94.0,3.8,6690297.0,RE,55.2833,-21.15,92.0
276,Arkhara,62.33,39.0,11.86,2027487.0,RU,130.0842,49.4212,91.0
277,Tura,92.23,39.0,5.95,1254046.0,IN,90.2201,25.5198,27.0
278,Ingham,51.33,85.0,3.69,4997130.0,US,-84.3833,42.6,75.0
279,Sarandi,62.15,94.0,4.61,3447998.0,BR,-51.8739,-23.4436,93.0
280,Biak,81.91,72.0,6.38,1637001.0,ID,122.8766,-0.9131,75.0
281,Nieuw Amsterdam,77.02,94.0,4.43,3383434.0,SR,-55.0833,5.8833,100.0
282,Boundiali,78.58,75.0,5.99,2290836.0,CI,-6.4869,9.5217,5.0
283,Aitape,82.38,79.0,3.6,2101169.0,PG,142.3475,-3.1374,100.0
284,Manadhoo,84.18,76.0,10.63,1337618.0,MV,73.3833,5.7667,100.0
285,Ca Mau,89.6,58.0,12.91,1586443.0,VN,105.15,9.1769,85.0
286,San Patricio,72.63,82.0,7.02,4726521.0,US,-97.5169,28.017,41.0
287,Portree,50.52,76.0,3.22,2640006.0,GB,-6.1942,57.4129,100.0
288,Srednekolymsk,52.12,40.0,12.5,2121025.0,RU,153.6833,67.45,41.0
289,Zhangaözen,92.34,20.0,15.14,607610.0,KZ,52.8,43.3,67.0
290,Mayo,63.12,86.0,3.0,4362001.0,US,-76.5119,38.8876,100.0
291,Hualmay,69.21,86.0,7.16,3939761.0,PE,-77.6139,-11.0964,100.0
292,Púchov,65.98,58.0,2.68,3057963.0,SK,18.326,49.1249,100.0
293,Hong Kong,91.04,69.0,8.01,1819729.0,HK,114.1577,22.2855,0.0
294,Dzilam González,74.84,88.0,5.26,3529654.0,MX,-88.9333,21.2833,37.0
295,Sistranda,44.56,88.0,32.77,3139597.0,NO,8.834,63.7256,100.0
296,Ondjiva,73.15,35.0,6.73,3346821.0,AO,15.7333,-17.0667,32.0
297,Taguatinga,69.42,55.0,4.29,6319623.0,BR,-46.5711,-12.3857,49.0
298,Evensk,55.35,52.0,1.36,2125693.0,RU,159.2333,61.95,96.0
299,Katsuura,71.26,94.0,11.86,2112309.0,JP,140.3,35.1333,100.0
300,Ambovombe,77.63,55.0,3.94,1079048.0,MG,46.0833,-25.1667,0.0
301,Pisco,69.85,73.0,5.75,3932145.0,PE,-76.2167,-13.7,100.0
302,Lala,83.03,79.0,5.99,1707944.0,PH,123.7458,7.9745,100.0
303,East London,61.74,94.0,4.61,1006984.0,ZA,27.9116,-33.0153,75.0
304,Nyurba,65.44,28.0,3.91,2018735.0,RU,118.3319,63.2842,41.0
305,Baykit,67.68,33.0,5.32,1510689.0,RU,96.37,61.67,95.0
306,Muyezerskiy,52.52,61.0,11.77,524100.0,RU,31.65,63.9333,97.0
307,Umarkot,103.84,25.0,5.23,1162959.0,PK,69.7362,25.3616,68.0
308,Paamiut,33.98,79.0,15.64,3421193.0,GL,-49.6678,61.994,54.0
309,Gberia Fotombu,75.81,90.0,6.58,2409019.0,SL,-11.1667,9.8833,91.0
310,Auki,79.14,86.0,5.39,2109701.0,SB,160.7034,-8.7676,77.0
311,Timmins,49.95,68.0,5.32,6166739.0,CA,-81.3331,48.4669,12.0
312,Pachino,68.86,70.0,4.59,6539213.0,IT,15.0907,36.7186,88.0
313,Arrondissement d'Arcachon,68.07,77.0,3.44,6621469.0,FR,-1.0519,44.5875,0.0
314,Avera,55.35,94.0,3.09,4231997.0,US,-82.5271,33.194,93.0
315,Bonthe,81.25,81.0,1.3,2409914.0,SL,-12.505,7.5264,81.0
316,Songjianghe,68.65,31.0,10.04,2034691.0,CN,127.479,42.1859,6.0
317,Salisbury,54.84,66.0,19.57,2638664.0,GB,-1.7957,51.0693,20.0
